Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path,language
1.731454375091812e+18,ali_qwen-max-0919,energy_control,4.0,0.0,No Error & Warning,['/Actuator/Window/Bedroom/1 is turned on. || /Actuator/Window/Bedroom/2 is turned on. || /Actuator/Window/LivingRoom/1 is turned on. || /Actuator/Window/LivingRoom/2 is turned on.'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_4_1731454375091812000.log,ZH
1.731455172520658e+18,ali_qwen-max-0919,energy_control,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_9_1731455172520658000.log,ZH
1.731454880027202e+18,ali_qwen-max-0919,energy_control,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_15_1731454880027202000.log,ZH
1.731454990134495e+18,ali_qwen-max-0919,energy_control,25.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_25_1731454990134495000.log,ZH
1.731454539179314e+18,ali_qwen-max-0919,energy_control,5.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_5_1731454539179314000.log,ZH
1.731455032265215e+18,ali_qwen-max-0919,energy_control,11.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_11_1731455032265215000.log,ZH
1.731454030996866e+18,ali_qwen-max-0919,energy_control,17.0,0.0,Warning Exists,['cannot get sensor readings'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_17_1731454030996866000.log,ZH
1.731455695520051e+18,ali_qwen-max-0919,auto_adapt,14.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_14_1731455695520051000.log,ZH
1.731455475978532e+18,ali_qwen-max-0919,auto_adapt,21.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_21_1731455475978532000.log,ZH
1.731456194498282e+18,ali_qwen-max-0919,auto_adapt,19.0,0.8,Warning Exists,[ 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_19_1731456194498282000.log,ZH
1.731456086178889e+18,ali_qwen-max-0919,auto_adapt,3.0,0.8889,Warning Exists,['Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_3_1731456086178889000.log,ZH
1.731456251054467e+18,ali_qwen-max-0919,auto_adapt,4.0,1.0,Warning Exists,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_4_1731456251054467000.log,ZH
1.731455366716156e+18,ali_qwen-max-0919,auto_adapt,11.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_11_1731455366716156000.log,ZH
1.731456020518029e+18,ali_qwen-max-0919,auto_adapt,2.0,0.0909,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/AC/LivingRoom/1 is turned on.', '/Actuator/Window/LivingRoom/1 is turned off.', '/Actuator/Window/LivingRoom/2 is turned off.', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_2_1731456020518029000.log,ZH
1.731456310819998e+18,ali_qwen-max-0919,auto_adapt,18.0,0.8889,No Error & Warning,['/Actuator/Humidifier/LivingRoom/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_18_1731456310819998000.log,ZH
1.731455422209036e+18,ali_qwen-max-0919,auto_adapt,25.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_25_1731455422209036000.log,ZH
1.731456593361402e+18,ali_qwen-max-0919,auto_adapt,13.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_13_1731456593361402000.log,ZH
1.731456711334002e+18,ali_qwen-max-0919,auto_adapt,26.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_26_1731456711334002000.log,ZH
1.731456765887751e+18,ali_qwen-max-0919,auto_adapt,22.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_22_1731456765887751000.log,ZH
1.731456429372829e+18,ali_qwen-max-0919,auto_adapt,1.0,0.7778,Warning Exists,"['/Sensor/LightIntensive/LivingRoom/1 reading is:', 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_1_1731456429372829000.log,ZH
1.73145553239198e+18,ali_qwen-max-0919,auto_adapt,15.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_15_1731455532391980000.log,ZH
1.731455964820056e+18,ali_qwen-max-0919,auto_adapt,6.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_6_1731455964820056000.log,ZH
1.73145637162826e+18,ali_qwen-max-0919,auto_adapt,5.0,0.2222,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/Heater/LivingRoom/1 is || /Actuator/AC/LivingRoom/1 is', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_5_1731456371628260000.log,ZH
1.731455814900858e+18,ali_qwen-max-0919,auto_adapt,10.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_10_1731455814900858000.log,ZH
1.731455872605945e+18,ali_qwen-max-0919,auto_adapt,24.0,0.0,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/AC/LivingRoom/1 is', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Curtain/LivingRoom/1']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_24_1731455872605945000.log,ZH
1.731456144767615e+18,ali_qwen-max-0919,auto_adapt,7.0,1.0,Timeout,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_7_1731456144767615000.log,ZH
1.731455585519245e+18,ali_qwen-max-0919,auto_adapt,8.0,0.8,No Error & Warning,"['/Actuator/Humidifier/LivingRoom/1', '/Actuator/Light/LivingRoom/2 is turned off.']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_8_1731455585519245000.log,ZH
1.731456653381301e+18,ali_qwen-max-0919,auto_adapt,12.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_12_1731456653381301000.log,ZH
1.731455751215868e+18,ali_qwen-max-0919,auto_adapt,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_9_1731455751215868000.log,ZH
1.731456484572648e+18,ali_qwen-max-0919,auto_adapt,23.0,0.9,Warning Exists,[ 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_23_1731456484572648000.log,ZH
1.731456535173608e+18,ali_qwen-max-0919,auto_adapt,17.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_17_1731456535173608000.log,ZH
1.731456822504111e+18,ali_qwen-max-0919,auto_adapt,16.0,0.6667,No Error & Warning,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/Heater/LivingRoom/1 is || /Actuator/AC/LivingRoom/1 is', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_16_1731456822504111000.log,ZH
1.731455639763685e+18,ali_qwen-max-0919,auto_adapt,20.0,0.9,Warning Exists,[ 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_20_1731455639763685000.log,ZH
1.73149298846384e+18,zhipu_ernie-4.0-turbo-8k,remote_control,26.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_26_1731492988463840000.log,ZH
1.731492458957337e+18,zhipu_ernie-4.0-turbo-8k,remote_control,1.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_1_1731492458957337000.log,ZH
1.731493373178464e+18,zhipu_ernie-4.0-turbo-8k,remote_control,17.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_17_1731493373178464000.log,ZH
1.731491986634937e+18,zhipu_ernie-4.0-turbo-8k,remote_control,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_15_1731491986634937000.log,ZH
1.731493488727826e+18,zhipu_ernie-4.0-turbo-8k,remote_control,23.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_23_1731493488727826000.log,ZH
1.731492631025226e+18,zhipu_ernie-4.0-turbo-8k,remote_control,2.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_2_1731492631025226000.log,ZH
1.731492209764016e+18,zhipu_ernie-4.0-turbo-8k,remote_control,11.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_11_1731492209764016000.log,ZH
1.731492909166505e+18,zhipu_ernie-4.0-turbo-8k,remote_control,22.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_22_1731492909166505000.log,ZH
1.731493113308831e+18,zhipu_ernie-4.0-turbo-8k,remote_control,8.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_8_1731493113308831000.log,ZH
1.731492768933969e+18,zhipu_ernie-4.0-turbo-8k,remote_control,7.0,0.0,Warning Exists,['Set /Actuator/Light/Bedroom/1 light brightness level to LOW || Set /Actuator/Light/Bedroom/2 light brightness level to LOW'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_7_1731492768933969000.log,ZH
1.731493313801508e+18,zhipu_ernie-4.0-turbo-8k,remote_control,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_9_1731493313801508000.log,ZH
1.73149188882725e+18,zhipu_ernie-4.0-turbo-8k,remote_control,20.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_20_1731491888827250000.log,ZH
1.731492257704342e+18,zhipu_ernie-4.0-turbo-8k,remote_control,4.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_4_1731492257704342000.log,ZH
1.73149284386776e+18,zhipu_ernie-4.0-turbo-8k,remote_control,16.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_16_1731492843867760000.log,ZH
1.73149271817248e+18,zhipu_ernie-4.0-turbo-8k,remote_control,3.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_3_1731492718172480000.log,ZH
1.731492680558649e+18,zhipu_ernie-4.0-turbo-8k,remote_control,19.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_19_1731492680558649000.log,ZH
1.731493051605732e+18,zhipu_ernie-4.0-turbo-8k,remote_control,12.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_12_1731493051605732000.log,ZH
1.731491799849991e+18,zhipu_ernie-4.0-turbo-8k,remote_control,14.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_14_1731491799849991000.log,ZH
1.731492563776789e+18,zhipu_ernie-4.0-turbo-8k,remote_control,18.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_18_1731492563776789000.log,ZH
1.731493233657687e+18,zhipu_ernie-4.0-turbo-8k,remote_control,13.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_13_1731493233657687000.log,ZH
1.731491753526559e+18,zhipu_ernie-4.0-turbo-8k,remote_control,10.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_10_1731491753526559000.log,ZH
1.731492505781236e+18,zhipu_ernie-4.0-turbo-8k,remote_control,6.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_6_1731492505781236000.log,ZH
1.731492342011001e+18,zhipu_ernie-4.0-turbo-8k,remote_control,5.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_5_1731492342011001000.log,ZH
1.73149206707372e+18,zhipu_ernie-4.0-turbo-8k,remote_control,21.0,0.0,No Error & Warning,"['Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM || Set /Actuator/Light/Bedroom/1 light brightness level to MEDIUM || Set /Actuator/Light/Bedroom/2 light brightness level to MEDIUM || Set /Actuator/Light/Kitchen/1 light brightness level to MEDIUM || Set /Actuator/Light/Bathroom/1 light brightness level to MEDIUM', '/Actuator/MusicPlayer/LivingRoom/1 start playing || /Actuator/MusicPlayer/Bedroom/1 start playing', '/Actuator/CoffeeMachine/Kitchen/1', 'Set the target temperature of /Actuator/AC/LivingRoom/1 to 22°C. || Set the target temperature of /Actuator/AC/Bedroom/1 to 22°C.', '/Actuator/Curtain/LivingRoom/1 is turned off. || /Actuator/Curtain/Bedroom/1 is turned off.', 'Cleaning Robot /Actuator/CleaningRobot/LivingRoom/1 || Cleaning Robot /Actuator/CleaningRobot/Bedroom/1']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_21_1731492067073720000.log,ZH
1.731492133780352e+18,zhipu_ernie-4.0-turbo-8k,remote_control,25.0,0.4,Warning Exists,"['Set /Actuator/Light/Bedroom/1 light brightness level to LOW', 'Set /Actuator/Light/Bedroom/2 light brightness level to LOW', '/Actuator/Window/Kitchen/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_25_1731492133780352000.log,ZH
1.731491697349995e+18,zhipu_ernie-4.0-turbo-8k,remote_control,24.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/remote_control/zhipu_ernie-4.0-turbo-8k_remote_control_24_1731491697349995000.log,ZH
1.731072273517696e+18,zhipu_ernie-4.0-turbo-8k,plan,18.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_18_1731072273517696000.log,ZH
1.731071596884121e+18,zhipu_ernie-4.0-turbo-8k,plan,22.0,0.8333,No Error & Warning,"['/Actuator/CoffeeMachine/Kitchen/1','Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW', '/Actuator/Curtain/LivingRoom/1 || /Actuator/Curtain/Bedroom/1', '/Actuator/SmartTV/LivingRoom/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_22_1731071596884121000.log,ZH
1.731071313220641e+18,zhipu_ernie-4.0-turbo-8k,plan,13.0,0.0,No Error & Warning,"['Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM || Set /Actuator/Light/Bedroom/1 light brightness level to MEDIUM || Set /Actuator/Light/Bedroom/2 light brightness level to MEDIUM', '/Actuator/Curtain/LivingRoom/1 is turned on.', '/Actuator/MusicPlayer/LivingRoom/1 || /Actuator/MusicPlayer/Bedroom/1', '/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', 'Lock the door /Actuator/Door/LivingRoom/1.', '/Actuator/Curtain/LivingRoom/1', '/Actuator/Curtain/Bedroom/1', '/Actuator/SmartSocket/LivingRoom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/2 is turned off.', '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off.', '/Actuator/SmartSocket/Kitchen/2 is turned off.', '/Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW', '/Actuator/Curtain/LivingRoom/1 || /Actuator/Curtain/Bedroom/1', '/Actuator/SmartTV/LivingRoom/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_13_1731071313220641000.log,ZH
1.731070985247665e+18,zhipu_ernie-4.0-turbo-8k,plan,8.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_8_1731070985247665000.log,ZH
1.731070370580569e+18,zhipu_ernie-4.0-turbo-8k,plan,21.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_21_1731070370580569000.log,ZH
1.731069916570979e+18,zhipu_ernie-4.0-turbo-8k,plan,7.0,0.9,No Error & Warning,"['/Actuator/Curtain/LivingRoom/1 || /Actuator/Curtain/Bedroom/1', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_7_1731069916570979000.log,ZH
1.731069800038106e+18,zhipu_ernie-4.0-turbo-8k,plan,3.0,0.8889,No Error & Warning,['/Actuator/SmartTV/LivingRoom/1'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_3_1731069800038106000.log,ZH
1.731070257777072e+18,zhipu_ernie-4.0-turbo-8k,plan,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_9_1731070257777072000.log,ZH
1.731071896215483e+18,zhipu_ernie-4.0-turbo-8k,plan,26.0,0.9091,Warning Exists,"['/Actuator/CoffeeMachine/Kitchen/1', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_26_1731071896215483000.log,ZH
1.731071769224581e+18,zhipu_ernie-4.0-turbo-8k,plan,12.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_12_1731071769224581000.log,ZH
1.731072133049286e+18,zhipu_ernie-4.0-turbo-8k,plan,1.0,0.2857,No Error & Warning,"['/Actuator/CoffeeMachine/Kitchen/1', '/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', 'Lock the door /Actuator/Door/LivingRoom/1.', '/Actuator/SmartTV/LivingRoom/1 is turned on.', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_1_1731072133049286000.log,ZH
1.731070491334495e+18,zhipu_ernie-4.0-turbo-8k,plan,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_15_1731070491334495000.log,ZH
1.731071200089419e+18,zhipu_ernie-4.0-turbo-8k,plan,14.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_14_1731071200089419000.log,ZH
1.731070571804094e+18,zhipu_ernie-4.0-turbo-8k,plan,11.0,0.3322,No Error & Warning,"['/Actuator/Curtain/LivingRoom/1 is turned on. || /Actuator/Curtain/Bedroom/1 is turned on.', '/Actuator/SmartTV/LivingRoom/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_11_1731070571804094000.log,ZH
1.731070755985435e+18,zhipu_ernie-4.0-turbo-8k,plan,10.0,0.0769,No Error & Warning,"['/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', '/Actuator/Window/LivingRoom/1 is now off.', '/Actuator/Window/LivingRoom/2 is now off.', '/Actuator/Window/Bedroom/1 is now off.', '/Actuator/Window/Kitchen/1 is now off.', '/Actuator/Window/Bathroom/1 is now off.', '/Actuator/SmartTV/LivingRoom/1']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_10_1731070755985435000.log,ZH
1.731071676598467e+18,zhipu_ernie-4.0-turbo-8k,plan,16.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_16_1731071676598467000.log,ZH
1.73107195226095e+18,zhipu_ernie-4.0-turbo-8k,plan,5.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_5_1731071952260950000.log,ZH
1.731070680289467e+18,zhipu_ernie-4.0-turbo-8k,plan,25.0,0.7407,Warning Exists,"['/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Curtain/Bedroom/1 || /Actuator/Curtain/LivingRoom/1', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/MusicPlayer/Bedroom/1 || /Actuator/MusicPlayer/LivingRoom/1', '/Actuator/CoffeeMachine/Kitchen/1', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_25_1731070680289467000.log,ZH
